Skip Input Hidden,Skip Hidden 1,Skip Hidden 2,F1 Macro
(),"{3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,853166706636985"
(),"{3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,7925600279637547"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,7987033382106743"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8511139179741931"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,7281520413642933"
(),"{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8405230108237627"
(),"{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8140047323277138"
(),"{3: 1, 4: 2, 6: 4}",{},"0,7855545457049217"
(),"{3: 1, 4: 2, 6: 4}",{3: 0},"0,8004232609495768"
(),"{3: 1, 4: 2, 6: 4}",{4: 1},"0,37785780979058287"
(),"{3: 1, 4: 2, 6: 4}",{5: 2},"0,806878306878307"
(),"{3: 1, 4: 2, 6: 4}",{6: 3},"0,802834594848325"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8308839389878946"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,7904761904761904"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8498334998334999"
(),"{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,7662929066951846"
(),"{3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,7998684719443138"
(),"{3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,764256795835743"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8141897784754928"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8501284262153828"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8122568970689272"
(),"{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7751044277360065"
(),"{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7970933828076685"
(),"{3: 1, 5: 3, 6: 4}",{},"0,7839542622151318"
(),"{3: 1, 5: 3, 6: 4}",{3: 0},"0,7891376524936033"
(),"{3: 1, 5: 3, 6: 4}",{4: 1},"0,7666248773756995"
(),"{3: 1, 5: 3, 6: 4}",{5: 2},"0,712816893251676"
(),"{3: 1, 5: 3, 6: 4}",{6: 3},"0,7519603760205263"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8102551692613804"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,7873066916923908"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8404642976071548"
(),"{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8494588641172492"
(),"{3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7593417341262564"
(),"{3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8049734302931234"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7688217472652985"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8021005691486242"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,843596879311165"
(),"{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8348258657183142"
(),"{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8195583080970462"
(),"{4: 2, 5: 3, 6: 4}",{},"0,689892118463547"
(),"{4: 2, 5: 3, 6: 4}",{3: 0},"0,8022038348125304"
(),"{4: 2, 5: 3, 6: 4}",{4: 1},"0,4044661342797989"
(),"{4: 2, 5: 3, 6: 4}",{5: 2},"0,7361915056442072"
(),"{4: 2, 5: 3, 6: 4}",{6: 3},"0,7644196809158447"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7888462665154395"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8411531042606077"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8248487918314659"
(),"{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8023958195386768"
(),"{4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8504828504828505"
(),"{4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7754263002383304"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8329580559655748"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7391376877091164"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8267267300826809"
(),"{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7534502074874744"
(),"{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8459064744779031"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{},"0,7547640806985925"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{3: 0},"0,8200064107190619"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{4: 1},"0,8020334520007617"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{5: 2},"0,8079375457276731"
(),"{2: 0, 3: 1, 4: 2, 5: 3}",{6: 3},"0,8174915749938673"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,46310746520830554"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,8089256281475962"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8565779757999439"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,8298727152764421"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,798592256604679"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8354854669140384"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,7869729710065844"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8402189873618445"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,7923751994718392"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8548155353418512"
(),"{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7978881799985367"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{},"0,4088975973531174"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{3: 0},"0,8463773069036228"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{4: 1},"0,7842534059598459"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{5: 2},"0,8115530584703518"
(),"{2: 0, 3: 1, 4: 2, 6: 4}",{6: 3},"0,861109236414485"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8095619483491338"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,7902265801425467"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,850600725761188"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8491119247071695"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8126816055439311"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8398863858164284"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8072647463624908"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,84517589163225"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,842736120188092"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8362514678304153"
(),"{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8061829474872954"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{},"0,7513237334747632"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{3: 0},"0,8353450019895201"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{4: 1},"0,8148613291470435"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{5: 2},"0,7895215311004785"
(),"{2: 0, 3: 1, 5: 3, 6: 4}",{6: 3},"0,8317039068591863"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7648010870215558"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8449142176523194"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8227334570191714"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,7782985602534475"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7956043270230914"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8375409052100782"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7993783993783994"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7745835061624536"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8419363865947718"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8038505354294829"
(),"{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8126166589691255"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{},"0,8469903112760255"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8566562017773466"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8425487988827582"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8499016318943922"
(),"{2: 0, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8058233245451291"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7867597565341926"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8142332822457047"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8315176886605459"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8034266311042556"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8434947405535641"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7993799531445342"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7861899445092722"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8069087295040109"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8137161320391133"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7432282003710574"
(),"{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8229433534696693"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{},"0,8011951816299643"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8434470920464976"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,7754890328822508"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8395841382111406"
(),"{3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8088252159680732"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8231978696542279"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8149251590918324"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,7916554487983058"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8349363668912541"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7593644450787308"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7835433116164012"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7480266600567352"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,813928327311786"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,827163225790228"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8390856766533498"
(),"{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8107451579880001"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{},"0,7943713101819271"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,791321694178837"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,7945122510339903"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,7754066844128956"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8162590342714565"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,729430043179376"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,7873635513387065"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8125490196078432"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8584043630627483"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8337285902503294"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7946889952153111"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8160875048093094"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8652477984776121"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,7920173811151255"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8236741519350215"
(),"{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8573566167047219"
"(1,)",{},{},"0,6697260722470807"
"(1,)",{},{3: 0},"0,7440397085509867"
"(1,)",{},{4: 1},"0,2899379474440007"
"(1,)",{},{5: 2},"0,7567666484109766"
"(1,)",{},{6: 3},"0,7253573494174999"
"(1,)",{},"{3: 0, 4: 1}","0,4277828845886922"
"(1,)",{},"{3: 0, 5: 2}","0,8185884252329435"
"(1,)",{},"{3: 0, 6: 3}","0,8224416776609825"
"(1,)",{},"{4: 1, 5: 2}","0,7942932728647014"
"(1,)",{},"{4: 1, 6: 3}","0,8431963024444229"
"(1,)",{},"{5: 2, 6: 3}","0,7937467044233962"
"(1,)",{},"{3: 0, 4: 1, 5: 2}","0,8363362103734774"
"(1,)",{},"{3: 0, 4: 1, 6: 3}","0,8464197456678659"
"(1,)",{},"{3: 0, 5: 2, 6: 3}","0,8140141075531877"
"(1,)",{},"{4: 1, 5: 2, 6: 3}","0,7989388186184526"
"(1,)",{},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8517233893925624"
"(1,)",{2: 0},{},"0,33288600288600284"
"(1,)",{2: 0},{3: 0},"0,6908944517640171"
"(1,)",{2: 0},{4: 1},"0,752190045978866"
"(1,)",{2: 0},{5: 2},"0,7864051435480006"
"(1,)",{2: 0},{6: 3},"0,7768741840170412"
"(1,)",{2: 0},"{3: 0, 4: 1}","0,8098942286814141"
"(1,)",{2: 0},"{3: 0, 5: 2}","0,751189720349098"
"(1,)",{2: 0},"{3: 0, 6: 3}","0,8348528664318139"
"(1,)",{2: 0},"{4: 1, 5: 2}","0,807498277030804"
"(1,)",{2: 0},"{4: 1, 6: 3}","0,7525089366279297"
"(1,)",{2: 0},"{5: 2, 6: 3}","0,8239320709801259"
"(1,)",{2: 0},"{3: 0, 4: 1, 5: 2}","0,82289151767604"
"(1,)",{2: 0},"{3: 0, 4: 1, 6: 3}","0,8057976363239522"
"(1,)",{2: 0},"{3: 0, 5: 2, 6: 3}","0,7809255583077731"
"(1,)",{2: 0},"{4: 1, 5: 2, 6: 3}","0,8718591774544222"
"(1,)",{2: 0},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8006848006521102"
"(1,)",{3: 1},{},"0,7787791265071421"
"(1,)",{3: 1},{3: 0},"0,7811208804997624"
"(1,)",{3: 1},{4: 1},"0,8065752985890285"
"(1,)",{3: 1},{5: 2},"0,7431962774068037"
"(1,)",{3: 1},{6: 3},"0,832641043167359"
"(1,)",{3: 1},"{3: 0, 4: 1}","0,7975135975135975"
"(1,)",{3: 1},"{3: 0, 5: 2}","0,84288655209505"
"(1,)",{3: 1},"{3: 0, 6: 3}","0,8623320539110013"
"(1,)",{3: 1},"{4: 1, 5: 2}","0,8289626522545778"
"(1,)",{3: 1},"{4: 1, 6: 3}","0,8149655074140201"
"(1,)",{3: 1},"{5: 2, 6: 3}","0,832852354866085"
"(1,)",{3: 1},"{3: 0, 4: 1, 5: 2}","0,7737979708789086"
"(1,)",{3: 1},"{3: 0, 4: 1, 6: 3}","0,8224985540775014"
"(1,)",{3: 1},"{3: 0, 5: 2, 6: 3}","0,8308902691511386"
"(1,)",{3: 1},"{4: 1, 5: 2, 6: 3}","0,8285208390471549"
"(1,)",{3: 1},"{3: 0, 4: 1, 5: 2, 6: 3}","0,784899196912927"
"(1,)",{4: 2},{},"0,6385407918107955"
"(1,)",{4: 2},{3: 0},"0,7475674773811419"
"(1,)",{4: 2},{4: 1},"0,7973887149323088"
"(1,)",{4: 2},{5: 2},"0,8135976021363404"
"(1,)",{4: 2},{6: 3},"0,8158083728671964"
"(1,)",{4: 2},"{3: 0, 4: 1}","0,7829921957741507"
"(1,)",{4: 2},"{3: 0, 5: 2}","0,748679390784654"
"(1,)",{4: 2},"{3: 0, 6: 3}","0,8362152133580706"
"(1,)",{4: 2},"{4: 1, 5: 2}","0,7209750100506402"
"(1,)",{4: 2},"{4: 1, 6: 3}","0,761980275363734"
"(1,)",{4: 2},"{5: 2, 6: 3}","0,7760746332174904"
"(1,)",{4: 2},"{3: 0, 4: 1, 5: 2}","0,8649820297025267"
"(1,)",{4: 2},"{3: 0, 4: 1, 6: 3}","0,8503404807752634"
"(1,)",{4: 2},"{3: 0, 5: 2, 6: 3}","0,8581593576055341"
"(1,)",{4: 2},"{4: 1, 5: 2, 6: 3}","0,7977140653832383"
"(1,)",{4: 2},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8147269076134719"
"(1,)",{5: 3},{},"0,6722012142084061"
"(1,)",{5: 3},{3: 0},"0,7812051868802442"
"(1,)",{5: 3},{4: 1},"0,7739327615104011"
"(1,)",{5: 3},{5: 2},"0,750712856411586"
"(1,)",{5: 3},{6: 3},"0,7193560189048912"
"(1,)",{5: 3},"{3: 0, 4: 1}","0,8019035233524267"
"(1,)",{5: 3},"{3: 0, 5: 2}","0,36369283423612797"
"(1,)",{5: 3},"{3: 0, 6: 3}","0,8250177141154585"
"(1,)",{5: 3},"{4: 1, 5: 2}","0,8035073948607784"
"(1,)",{5: 3},"{4: 1, 6: 3}","0,761398570457804"
"(1,)",{5: 3},"{5: 2, 6: 3}","0,8318865595557325"
"(1,)",{5: 3},"{3: 0, 4: 1, 5: 2}","0,8267738944430674"
"(1,)",{5: 3},"{3: 0, 4: 1, 6: 3}","0,8387339749713074"
"(1,)",{5: 3},"{3: 0, 5: 2, 6: 3}","0,7948545053808213"
"(1,)",{5: 3},"{4: 1, 5: 2, 6: 3}","0,8190521475908857"
"(1,)",{5: 3},"{3: 0, 4: 1, 5: 2, 6: 3}","0,7864864422563017"
"(1,)",{6: 4},{},"0,6521792795653157"
"(1,)",{6: 4},{3: 0},"0,7955801365942572"
"(1,)",{6: 4},{4: 1},"0,8592963976094125"
"(1,)",{6: 4},{5: 2},"0,8114758037365364"
"(1,)",{6: 4},{6: 3},"0,7640757291376692"
"(1,)",{6: 4},"{3: 0, 4: 1}","0,7968054066452236"
"(1,)",{6: 4},"{3: 0, 5: 2}","0,8182931970150015"
"(1,)",{6: 4},"{3: 0, 6: 3}","0,8148304043244204"
"(1,)",{6: 4},"{4: 1, 5: 2}","0,8462884483937116"
"(1,)",{6: 4},"{4: 1, 6: 3}","0,8297181079789775"
"(1,)",{6: 4},"{5: 2, 6: 3}","0,7673460047634615"
"(1,)",{6: 4},"{3: 0, 4: 1, 5: 2}","0,8805957838255976"
"(1,)",{6: 4},"{3: 0, 4: 1, 6: 3}","0,8627682843472319"
"(1,)",{6: 4},"{3: 0, 5: 2, 6: 3}","0,8598343685300208"
"(1,)",{6: 4},"{4: 1, 5: 2, 6: 3}","0,833318435950015"
"(1,)",{6: 4},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8311033436433893"
"(1,)","{2: 0, 3: 1}",{},"0,3150246305418719"
"(1,)","{2: 0, 3: 1}",{3: 0},"0,637498691784406"
"(1,)","{2: 0, 3: 1}",{4: 1},"0,7706757011104838"
"(1,)","{2: 0, 3: 1}",{5: 2},"0,8164302767081454"
"(1,)","{2: 0, 3: 1}",{6: 3},"0,8353155289558865"
"(1,)","{2: 0, 3: 1}","{3: 0, 4: 1}","0,7902597402597403"
"(1,)","{2: 0, 3: 1}","{3: 0, 5: 2}","0,8429242737938389"
"(1,)","{2: 0, 3: 1}","{3: 0, 6: 3}","0,7988226059654632"
"(1,)","{2: 0, 3: 1}","{4: 1, 5: 2}","0,8022345908060193"
"(1,)","{2: 0, 3: 1}","{4: 1, 6: 3}","0,8187807180288385"
"(1,)","{2: 0, 3: 1}","{5: 2, 6: 3}","0,830665361191677"
"(1,)","{2: 0, 3: 1}","{3: 0, 4: 1, 5: 2}","0,7910087795802081"
"(1,)","{2: 0, 3: 1}","{3: 0, 4: 1, 6: 3}","0,854689033298335"
"(1,)","{2: 0, 3: 1}","{3: 0, 5: 2, 6: 3}","0,850715099436904"
"(1,)","{2: 0, 3: 1}","{4: 1, 5: 2, 6: 3}","0,8000376816166289"
"(1,)","{2: 0, 3: 1}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8220737468857771"
"(1,)","{2: 0, 4: 2}",{},"0,7535013422885276"
"(1,)","{2: 0, 4: 2}",{3: 0},"0,8275595821852768"
"(1,)","{2: 0, 4: 2}",{4: 1},"0,8398863858164284"
"(1,)","{2: 0, 4: 2}",{5: 2},"0,8459968602825746"
"(1,)","{2: 0, 4: 2}",{6: 3},"0,8265177911519377"
"(1,)","{2: 0, 4: 2}","{3: 0, 4: 1}","0,39389035183966054"
"(1,)","{2: 0, 4: 2}","{3: 0, 5: 2}","0,7886973172641845"
"(1,)","{2: 0, 4: 2}","{3: 0, 6: 3}","0,7546159154854806"
"(1,)","{2: 0, 4: 2}","{4: 1, 5: 2}","0,8200331380985828"
"(1,)","{2: 0, 4: 2}","{4: 1, 6: 3}","0,8176666825786976"
"(1,)","{2: 0, 4: 2}","{5: 2, 6: 3}","0,8221526101308977"
"(1,)","{2: 0, 4: 2}","{3: 0, 4: 1, 5: 2}","0,7913791861160283"
"(1,)","{2: 0, 4: 2}","{3: 0, 4: 1, 6: 3}","0,7601607334526589"
"(1,)","{2: 0, 4: 2}","{3: 0, 5: 2, 6: 3}","0,8624845478882747"
"(1,)","{2: 0, 4: 2}","{4: 1, 5: 2, 6: 3}","0,7878256079759839"
"(1,)","{2: 0, 4: 2}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8102998065404081"
"(1,)","{2: 0, 5: 3}",{},"0,7719333450683565"
"(1,)","{2: 0, 5: 3}",{3: 0},"0,7941793127507414"
"(1,)","{2: 0, 5: 3}",{4: 1},"0,8472621951261551"
"(1,)","{2: 0, 5: 3}",{5: 2},"0,8506469910064262"
"(1,)","{2: 0, 5: 3}",{6: 3},"0,806241252481854"
"(1,)","{2: 0, 5: 3}","{3: 0, 4: 1}","0,8393481397829223"
"(1,)","{2: 0, 5: 3}","{3: 0, 5: 2}","0,744608997240576"
"(1,)","{2: 0, 5: 3}","{3: 0, 6: 3}","0,7945337652431474"
"(1,)","{2: 0, 5: 3}","{4: 1, 5: 2}","0,8375097366401715"
"(1,)","{2: 0, 5: 3}","{4: 1, 6: 3}","0,7925456498388829"
"(1,)","{2: 0, 5: 3}","{5: 2, 6: 3}","0,820720923041943"
"(1,)","{2: 0, 5: 3}","{3: 0, 4: 1, 5: 2}","0,7899310387770668"
"(1,)","{2: 0, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8980207389509715"
"(1,)","{2: 0, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8688973291685002"
"(1,)","{2: 0, 5: 3}","{4: 1, 5: 2, 6: 3}","0,7844403215831788"
"(1,)","{2: 0, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8308999489123714"
"(1,)","{2: 0, 6: 4}",{},"0,7005959120244835"
"(1,)","{2: 0, 6: 4}",{3: 0},"0,8009310971441909"
"(1,)","{2: 0, 6: 4}",{4: 1},"0,8455837761100921"
"(1,)","{2: 0, 6: 4}",{5: 2},"0,8270017792135654"
"(1,)","{2: 0, 6: 4}",{6: 3},"0,8310296328929869"
"(1,)","{2: 0, 6: 4}","{3: 0, 4: 1}","0,8395204795204796"
"(1,)","{2: 0, 6: 4}","{3: 0, 5: 2}","0,8344188924003035"
"(1,)","{2: 0, 6: 4}","{3: 0, 6: 3}","0,8317708988189538"
"(1,)","{2: 0, 6: 4}","{4: 1, 5: 2}","0,7646441278020225"
"(1,)","{2: 0, 6: 4}","{4: 1, 6: 3}","0,8292569335426477"
"(1,)","{2: 0, 6: 4}","{5: 2, 6: 3}","0,8089647194910353"
"(1,)","{2: 0, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7872111157825444"
"(1,)","{2: 0, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8392245463674036"
"(1,)","{2: 0, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8395204795204796"
"(1,)","{2: 0, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8389985953895728"
"(1,)","{2: 0, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8189720518670678"
"(1,)","{3: 1, 4: 2}",{},"0,7056191202644292"
"(1,)","{3: 1, 4: 2}",{3: 0},"0,8255650114296731"
"(1,)","{3: 1, 4: 2}",{4: 1},"0,8036884524689404"
"(1,)","{3: 1, 4: 2}",{5: 2},"0,7992604039743628"
"(1,)","{3: 1, 4: 2}",{6: 3},"0,7783474153611454"
"(1,)","{3: 1, 4: 2}","{3: 0, 4: 1}","0,7435129434148722"
"(1,)","{3: 1, 4: 2}","{3: 0, 5: 2}","0,8021315526578684"
"(1,)","{3: 1, 4: 2}","{3: 0, 6: 3}","0,8462174816212082"
"(1,)","{3: 1, 4: 2}","{4: 1, 5: 2}","0,3518896447467876"
"(1,)","{3: 1, 4: 2}","{4: 1, 6: 3}","0,805296457928037"
